Module,Transition,Domain,Spectrum_RelErr,Baseline_MSE,Baseline_MAE,Baseline_RelErr,Inner_MSE,Inner_MAE,Inner_RelErr,Ambient_MSE,Ambient_MAE,Ambient_RelErr,Drift_Ratio,e_src,e_L,e_R,e_tgt
Lang_L8.self_attn.o_proj,Base->Stage2,Lang,6.899111268820218e-05,6.420771525615419e-09,5.062066238660512e-05,0.0031626449308813616,3.0554356549182395e-12,1.394241950464806e-06,6.89911524293996e-05,3.0554356549196717e-12,1.3942419504651905e-06,6.899115242941583e-05,0.9999999999995313,3.313936567239951e-13,1.8090868471382362e-13,1.829039512517505e-13,0.0035798639623835157
Lang_L8.mlp.gate_proj,Base->Stage1,Lang,9.758765891860758e-06,8.546068664371599e-10,1.2485018120663625e-05,0.0009911181407039388,6.937832984563383e-10,1.69907220256258e-05,0.0008930055472331444,8.285246664532988e-14,2.281438323576678e-07,9.758767194013813e-06,8373.719293430891,0.12505612121833798,0.12505612121833803,5.669975278853088e-13,0.0013666959513364738
Lang_L8.mlp.gate_proj,Stage1->Stage2,Lang,2.78651960635944e-05,7.4217049004885e-09,5.271421657183562e-05,0.002920740545308577,6.013198708130339e-09,5.69955482733109e-05,0.002629020158936899,6.75522367610462e-13,6.513987846830734e-07,2.7865125626948224e-05,8901.553814422075,0.368167275902418,0.368167275902418,5.401214194858193e-13,0.0039024653305313847
Lang_L8.mlp.gate_proj,Base->Stage2,Lang,2.8716962929938176e-05,7.895382373870448e-09,5.505165757376103e-05,0.003012504625148597,6.393506647007251e-09,5.909810951190848e-05,0.002710882531135324,7.174516826072136e-13,6.712530573830996e-07,2.871689417199808e-05,8911.41076396016,0.37963107070036156,0.3796310707003617,5.669968550127505e-13,0.00402175412402886
Lang_L8.mlp.up_proj,Base->Stage1,Lang,1.1852287304870105e-05,9.259750374979186e-10,1.3944098041719837e-05,0.0011932148030847278,7.417963634934157e-10,1.8085258514235223e-05,0.0010679756308308926,9.136219144047323e-14,2.377818468636299e-07,1.1852289397889648e-05,8119.2925847967535,0.12931064455536265,0.12931064455536262,5.051200114645107e-13,0.0014351670031447687
Lang_L8.mlp.up_proj,Stage1->Stage2,Lang,3.29390057436144e-05,6.868669083429567e-09,5.254646620699893e-05,0.003249781468009856,5.4333580700448045e-09,5.505427967756829e-05,0.002890360572943565,7.056396661040611e-13,6.587392022482885e-07,3.293891988178206e-05,7699.904541992604,0.3499623462722381,0.3499623462722382,5.075736219484779e-13,0.003988509947120823
Lang_L8.mlp.up_proj,Base->Stage2,Lang,3.4128127992708625e-05,7.395508180527278e-09,5.522233496799484e-05,0.00337211107757967,5.836369917307356e-09,5.739013695012735e-05,0.002995637552349146,7.575077859011412e-13,6.824772927781185e-07,3.4128045057848636e-05,7704.699576604792,0.3627087248096747,0.3627087248096746,5.051244148085351e-13,0.004132498809236987
Lang_L8.mlp.down_proj,Base->Stage1,Lang,1.2310713783968286e-05,9.540998603232579e-10,1.4329539295908476e-05,0.0012308150276547486,7.626207393078038e-10,1.8421271409559315e-05,0.0011003989816859828,9.544976740277277e-14,2.4393839622555334e-07,1.2310715962164369e-05,7989.760059757358,0.13111304212352523,5.263798633469798e-13,0.13111304212352523,0.0014669206553317028
Lang_L8.mlp.down_proj,Stage1->Stage2,Lang,3.29123093443338e-05,6.951329501409136e-09,5.319527344302289e-05,0.0033222208337237544,5.521218140898797e-09,5.555264729913169e-05,0.0029608200494938577,6.822208130701462e-13,6.516783172016221e-07,3.2912209752722704e-05,8093.007476643934,0.35278294015570727,4.900053251499645e-13,0.3527829401557071,0.003921765926549619
Lang_L8.mlp.down_proj,Base->Stage2,Lang,3.44069441149785e-05,7.497376618657545e-09,5.5979076324470555e-05,0.003450239346660373,5.941247167889249e-09,5.79593291155975e-05,0.003071378713163946,7.455909189429048e-13,6.808349168104437e-07,3.4406846088427336e-05,7968.50795381564,0.3659552669526441,5.263801463614137e-13,0.3659552669526441,0.004099864385996405
Lang_L9.self_attn.q_proj,Base->Stage1,Lang,2.348316379457867e-05,9.6208026916846e-10,1.4097275035079154e-05,0.0010960557162060527,4.4163088088408876e-13,5.297740377972919e-07,2.3483168492566665e-05,4.4163088088512965e-13,5.297740377979934e-07,2.3483168492594336e-05,0.9999999999976431,3.56828163526173e-13,1.9605553691539136e-13,1.9664584708430858e-13,0.0013610048384263818
Lang_L9.self_attn.q_proj,Stage1->Stage2,Lang,6.834155151815568e-05,7.128677443061018e-09,5.2871811005352626e-05,0.0029835275334364,3.740379891160892e-12,1.5409774231249788e-06,6.834132972831349e-05,3.740379891162907e-12,1.540977423125339e-06,6.834132972833193e-05,0.9999999999994614,3.454253032535701e-13,1.9035042848103583e-13,1.917503418157688e-13,0.003960844649695838
Lang_L9.self_attn.q_proj,Base->Stage2,Lang,7.056596146922765e-05,7.653004327524556e-09,5.548540453460815e-05,0.0030913028009145376,3.9878310036670845e-12,1.591028791903347e-06,7.056574657775858e-05,3.987831003663689e-12,1.5910287919026631e-06,7.056574657772853e-05,1.0000000000008513,3.568285954622413e-13,1.9605601691188318e-13,1.966482917846849e-13,0.004089764727950815
Lang_L9.self_attn.k_proj,Base->Stage1,Lang,2.2420785875365897e-05,8.566350015457383e-10,1.2523745282679716e-05,0.0008767750473372093,7.263304272464129e-10,1.6779303076516886e-05,0.0008073417147024533,5.601716901041376e-13,5.900555604867345e-07,2.242078696239471e-05,1296.6210897080248,0.019506508373622215,5.5351656109859077e-14,0.019506508373622215,0.0005419329248729202
Lang_L9.self_attn.k_proj,Stage1->Stage2,Lang,6.645268579564939e-05,6.997120880400434e-09,5.015433911625955e-05,0.002505817080728551,5.857215629562061e-09,5.518486126634491e-05,0.0022926369268078395,4.920899882015407e-12,1.7533617253382867e-06,6.645259446501455e-05,1190.2732772452132,0.05539061360767033,5.372550565403166e-14,0.05539061360767033,0.0016062281149768528
Lang_L9.self_attn.k_proj,Base->Stage2,Lang,7.046710526258287e-05,7.434174997179749e-09,5.2343551734033295e-05,0.002582890927895857,6.190481896042083e-09,5.716942899684211e-05,0.002356958337342625,5.533403714731776e-12,1.8582208893184816e-06,7.046701183117177e-05,1118.7475584983877,0.056942222376007025,5.535185380598468e-14,0.05694222237600704,0.001703260745390821
Lang_L9.self_attn.v_proj,Base->Stage1,Lang,2.7181532869881036e-05,9.419468430267494e-10,1.4267148130020502e-05,0.0011791783157655996,8.087048568870799e-10,1.8266523071280965e-05,0.0010926002925645986,5.005135993450971e-13,5.558209227594049e-07,2.7181550596075158e-05,1615.7500174725308,0.0205847525881339,4.239790238279195e-14,0.02058475258813391,0.0005122628953705728
Lang_L9.self_attn.v_proj,Stage1->Stage2,Lang,8.445950016032526e-05,6.6355958774948955e-09,5.145462990396865e-05,0.003129714165160539,5.584706133650392e-09,5.508313132660726e-05,0.002871209444958733,4.8324174092524e-12,1.7241444353812185e-06,8.445919374727481e-05,1155.6754437142827,0.054087366121755624,4.357674153324053e-14,0.0540873661217556,0.0015917218534223
Lang_L9.self_attn.v_proj,Base->Stage2,Lang,8.877171284411069e-05,7.179323096636076e-09,5.426849245360188e-05,0.0032554157515515005,6.026985633074345e-09,5.769178118790101e-05,0.0029827358169367798,5.338474740737276e-12,1.813158734058021e-06,8.87714486782057e-05,1128.9714620326145,0.056187706871734085,4.239725274561248e-14,0.05618770687173409,0.001672990808364369
Lang_L9.self_attn.o_proj,Base->Stage1,Lang,2.7725432361277836e-05,9.98363453224235e-10,1.4828906879923304e-05,0.0012429253441375244,4.967694447691844e-13,5.621256898526313e-07,2.7725420659847145e-05,4.967694447695045e-13,5.621256898527608e-07,2.772542065985605e-05,0.9999999999993554,3.2676189216135853e-13,1.7889370893256783e-13,1.7997888384617051e-13,0.0014434687628329579
Lang_L9.self_attn.o_proj,Stage1->Stage2,Lang,6.826578248623889e-05,6.54526879655084e-09,5.120253653901827e-05,0.003182468603748035,3.011651620346825e-12,1.3834022376228137e-06,6.826573190007487e-05,3.0116516203501097e-12,1.383402237623578e-06,6.826573190011209e-05,0.9999999999989093,3.2900621893763007e-13,1.796527304156581e-13,1.809523170439572e-13,0.0035541218940606054
Lang_L9.self_attn.o_proj,Base->Stage2,Lang,7.187654576998576e-05,7.13128025205525e-09,5.4268435523516234e-05,0.0033218815049625362,3.3386632444348457e-12,1.4565960178520798e-06,7.187646217299241e-05,3.3386632444345395e-12,1.4565960178519682e-06,7.187646217298909e-05,1.0000000000000917,3.2676042256703125e-13,1.7889090608658364e-13,1.7997985610276612e-13,0.0037421075079137915
Lang_L9.mlp.gate_proj,Base->Stage1,Lang,9.27735691753173e-06,8.928554722477814e-10,1.288442625667949e-05,0.0009988608661799898,7.22200479624245e-10,1.7389869876651405e-05,0.000898345304930952,7.702288395671149e-14,2.1933904592427352e-07,9.27735775000442e-06,9376.44038400506,0.1275923770647981,0.12759237706479812,5.664370178740375e-13,0.001317738013683882
Lang_L9.mlp.gate_proj,Stage1->Stage2,Lang,3.0329360931332558e-05,7.768508325755139e-09,5.42757015914672e-05,0.002946340584180461,6.262249090994882e-09,5.827373584228752e-05,0.002645326602488043,8.231854519374475e-13,7.149026340457999e-07,3.0329340964599213e-05,7607.336932711901,0.37571007820396285,0.37571007820396296,5.608796736672024e-13,0.004307923970045354
Lang_L9.mlp.gate_proj,Base->Stage2,Lang,3.11243703202245e-05,8.26450669405886e-09,5.666946741951636e-05,0.00303894330640763,6.656845126563667e-09,6.040278496380233e-05,0.0027273969892179636,8.669067681335736e-13,7.338333402029909e-07,3.1124352622869064e-05,7678.847796857869,0.3873664315572645,0.3873664315572647,5.664400924265774e-13,0.004420845968024925
Lang_L9.mlp.up_proj,Base->Stage1,Lang,1.2474283163043575e-05,9.6855811558616e-10,1.4518354692984956e-05,0.0012423868069138487,7.707594670971711e-10,1.856580580744643e-05,0.0011082900202308782,9.76435077071422e-14,2.450894484485177e-07,1.2474285366376692e-05,7893.6069094207005,0.13181066329519747,0.13181066329519736,4.987195927878502e-13,0.0014836821535816832
Lang_L9.mlp.up_proj,Stage1->Stage2,Lang,3.4246395530344e-05,7.137151136837591e-09,5.4232638545016916e-05,0.003372527930678981,5.592657104783291e-09,5.604084196576513e-05,0.002985397774727864,7.35938899770125e-13,6.721692409648649e-07,3.4246326111822954e-05,7599.3497646750175,0.35505500582304916,0.3550550058230492,5.051980677179773e-13,0.004073240621047967
Lang_L9.mlp.up_proj,Base->Stage2,Lang,3.581941300336604e-05,7.693831269204281e-09,5.701587070975774e-05,0.0035015830973779806,6.010866849861645e-09,5.8413234729140006e-05,0.0030950071898269357,8.050986622954984e-13,7.025805143112499e-07,3.5819346723094575e-05,7466.000294576882,0.3680899569732736,0.3680899569732736,4.987211261698703e-13,0.004260334893019093
Lang_L9.mlp.down_proj,Base->Stage1,Lang,1.2549902035514635e-05,1.0131669939696662e-09,1.5101363772997556e-05,0.001296791720603227,8.041075348593304e-10,1.904880806583959e-05,0.0011552787319023558,9.489022919479639e-14,2.426305446940754e-07,1.2549905633678321e-05,8474.081490609638,0.13463258655535737,4.782078733567428e-13,0.13463258655535737,0.0014626147014219085
Lang_L9.mlp.down_proj,Stage1->Stage2,Lang,3.6355301022348094e-05,7.186991364269894e-09,5.484087578405037e-05,0.0034538417579390397,5.651194805987464e-09,5.6454885167343535e-05,0.0030626616021211576,7.962988069428742e-13,7.034210746341044e-07,3.635523087235876e-05,7096.82691561897,0.3569075972903271,4.702078923119044e-13,0.3569075972903271,0.004236987854887254
Lang_L9.mlp.down_proj,Base->Stage2,Lang,3.812713728303099e-05,7.770022706000524e-09,5.7755753080506116e-05,0.003591203522641725,6.091396586374657e-09,5.891468587562288e-05,0.0031797085322100263,8.758086303876351e-13,7.374125973295277e-07,3.8127074645526274e-05,6955.168486611727,0.3705466665833878,4.782127543267227e-13,0.3705466665833879,0.004443485802157236
Lang_L10.self_attn.q_proj,Base->Stage1,Lang,2.6603217335567806e-05,1.0072745791472369e-09,1.4929990250815706e-05,0.0011839934202747054,5.085323030092228e-13,5.664310559370748e-07,2.660324565654929e-05,5.085323030106219e-13,5.664310559376605e-07,2.6603245656585896e-05,0.9999999999972488,3.0919892462426237e-13,1.7113931029452732e-13,1.7328841473091157e-13,0.0014604585145243476
Lang_L10.self_attn.q_proj,Stage1->Stage2,Lang,7.287091366548959e-05,7.99419433868465e-09,5.814349068150593e-05,0.003335494818825855,3.8155550641551685e-12,1.553394889119262e-06,7.287050550266817e-05,3.8155550641534584e-12,1.553394889118881e-06,7.287050550265189e-05,1.000000000000448,3.168041641023015e-13,1.7526917680342713e-13,1.760201029285733e-13,0.004000449708195209
Lang_L10.self_attn.q_proj,Base->Stage2,Lang,7.608742125828823e-05,8.564721845283101e-09,6.082328858344338e-05,0.0034524671185307697,4.159833529640677e-12,1.6212488826716068e-06,7.608707607915711e-05,4.159833529642124e-12,1.6212488826719857e-06,7.608707607917034e-05,0.9999999999996522,3.0920210096227726e-13,1.7114297263025214e-13,1.7329036363491502e-13,0.004177033207039666
Lang_L10.self_attn.k_proj,Base->Stage1,Lang,2.5540496912665064e-05,9.248037632845436e-10,1.4064130311880474e-05,0.0010657128036468371,7.827144885381354e-10,1.787803027133972e-05,0.0009804310929093366,5.311618456390382e-13,5.693251668512832e-07,2.554046647161785e-05,1473.5894435272464,0.020250758596949067,4.653721317476301e-14,0.020250758596949067,0.0005277137308488382
Lang_L10.self_attn.k_proj,Stage1->Stage2,Lang,8.329555473365844e-05,7.622904367684476e-09,5.588768083544804e-05,0.0030596628915477595,6.278470564698848e-09,5.873686930141479e-05,0.0027767723415587243,5.649537179640884e-12,1.869758651091751e-06,8.329516237249926e-05,1111.3247625530173,0.05734650481256434,4.687728437920378e-14,0.05734650481256435,0.0017210417045613858
Lang_L10.self_attn.k_proj,Base->Stage2,Lang,8.619048643857138e-05,8.141563184572199e-09,5.837431127297954e-05,0.0031620391476921096,6.683562306732942e-09,6.0971944024343624e-05,0.0028649519605107063,6.049045478250757e-12,1.934718286007657e-06,8.618997771318572e-05,1104.8953641964804,0.05916766435363728,4.6540664597275745e-14,0.05916766435363727,0.0017808542769415841
Lang_L10.self_attn.v_proj,Base->Stage1,Lang,2.6089351740682225e-05,8.339404758192213e-10,1.3206150741851275e-05,0.0010868901954253476,7.135166326227527e-10,1.704402192997145e-05,0.001005356743219398,4.80497329425965e-13,5.418441189788816e-07,2.6089372504148797e-05,1484.9544189458215,0.019334828925771423,4.483770515201694e-14,0.019334828925771423,0.0005019153154169341
Lang_L10.self_attn.v_proj,Stage1->Stage2,Lang,6.988136850173648e-05,5.9219928216294175e-09,4.778050210818563e-05,0.002896359638978173,4.974495708458361e-09,5.1644562871186105e-05,0.0026545632572450785,3.4473590099436054e-12,1.4464348936289178e-06,6.988143351703126e-05,1442.9874272188836,0.05105151791641781,4.357788396393988e-14,0.05105151791641779,0.0013443991076333372
Lang_L10.self_attn.v_proj,Base->Stage2,Lang,7.389139209789495e-05,6.416340875798777e-09,5.048048798395044e-05,0.0030148260747568214,5.372540767794678e-09,5.411599344829687e-05,0.0027587249866987055,3.854358436520963e-12,1.5327982384802725e-06,7.389151965130369e-05,1393.8871685851984,0.053054009094223885,4.483672167300656e-14,0.05305400909422388,0.0014215462975108136
Lang_L10.self_attn.o_proj,Base->Stage1,Lang,2.6062520738405747e-05,9.47021116243206e-10,1.4371324606531265e-05,0.0012164816107928262,4.3469240234253e-13,5.258035135861011e-07,2.606254016332732e-05,4.3469240234236795e-13,5.258035135859643e-07,2.606254016332244e-05,1.0000000000003728,3.029017831917488e-13,1.6739528823788272e-13,1.6757121316760698e-13,0.0013502711142263988
Lang_L10.self_attn.o_proj,Stage1->Stage2,Lang,6.897605858742775e-05,6.4165574546467475e-09,5.0823668436188905e-05,0.003166472783676073,3.0447056642985134e-12,1.3911763563623225e-06,6.897589961717953e-05,3.044705664300323e-12,1.3911763563627498e-06,6.897589961719996e-05,0.9999999999994057,3.05708061759147e-13,1.6869860095029419e-13,1.6951861034775516e-13,0.003573572602676136
Lang_L10.self_attn.o_proj,Base->Stage2,Lang,7.208270266235468e-05,6.975012914013282e-09,5.3754915577902164e-05,0.003301392983148535,3.3251507326168332e-12,1.4539931781751141e-06,7.20825902567363e-05,3.3251507326191625e-12,1.4539931781756564e-06,7.20825902567615e-05,0.9999999999992994,3.028983764786726e-13,1.6739390999418176e-13,1.6756938654410156e-13,0.0037345271479033953
Lang_L10.mlp.gate_proj,Base->Stage1,Lang,9.638573652830628e-06,9.352556580195762e-10,1.3252926485333315e-05,0.0010093638860145817,7.655870810410256e-10,1.7881646062447342e-05,0.0009132294076244711,8.52826477020426e-14,2.3128431140249376e-07,9.638577140292649e-06,8977.055727863959,0.1313687379661243,0.13136873796612436,5.620711546289021e-13,0.0013865946625930617
Lang_L10.mlp.gate_proj,Stage1->Stage2,Lang,2.8140222372056785e-05,8.00720866693595e-09,5.531512239519764e-05,0.0029534040667386994,6.5274670477542934e-09,5.972400292607291e-05,0.0026665801348329686,7.269254435914875e-13,6.753844192646763e-07,2.814020328575432e-05,8979.555063452359,0.3835873260026057,0.38358732600260576,5.535857657002291e-13,0.004048220144668123
Lang_L10.mlp.gate_proj,Base->Stage2,Lang,2.9035949237774093e-05,8.531783422118552e-09,5.779336997304205e-05,0.003048612363842104,6.956778894047061e-09,6.199379909875216e-05,0.0027528743904338205,7.739398185376774e-13,6.967658267771683e-07,2.903594004986042e-05,8988.78533888018,0.39600053033855237,0.3960005303385525,5.620712463491823e-13,0.004177079896531033
Lang_L10.mlp.up_proj,Base->Stage1,Lang,1.2762314429007363e-05,1.008906102462252e-09,1.4944257956464308e-05,0.0012691569736926328,7.968203617713185e-10,1.906248032908968e-05,0.0011278989119457908,1.0201855963380654e-13,2.523406711194363e-07,1.276231794125239e-05,7810.543146575371,0.13402034958250925,0.1340203495825093,5.025361138900558e-13,0.0015165571481191974
Lang_L10.mlp.up_proj,Stage1->Stage2,Lang,3.539018823031396e-05,7.326433745671563e-09,5.5284843208440816e-05,0.0034200637836069637,5.672834908227588e-09,5.69049550413668e-05,0.0030094557694043773,7.844871118793811e-13,6.984885775839426e-07,3.539001925358335e-05,7231.265909056534,0.357588993072821,0.35758899307282094,5.199779295852823e-13,0.004205446313206217
Lang_L10.mlp.up_proj,Base->Stage2,Lang,3.685102329834887e-05,7.905872950462483e-09,5.8141577758049944e-05,0.0035527349451820425,6.093064737964796e-09,5.931315006418264e-05,0.003118931155292793,8.505883129042127e-13,7.269531801804491e-07,3.685085748805701e-05,7163.353464334461,0.37059608109559516,0.3705960810955951,5.025352260503573e-13,0.0043790397979494005
Lang_L10.mlp.down_proj,Base->Stage1,Lang,1.3210180501182105e-05,1.0450700408052758e-09,1.5456706547225375e-05,0.0013221132918989475,8.307092457608518e-10,1.950860839655561e-05,0.0011787467126523523,1.0433392390073826e-13,2.555752427192082e-07,1.3210180235378592e-05,7962.024380020214,0.13684087182633506,5.023206617129732e-13,0.13684087182633517,0.0015336701224986518
Lang_L10.mlp.down_proj,Stage1->Stage2,Lang,3.6555461068258346e-05,7.334394849270052e-09,5.572983447135974e-05,0.0035024833533468924,5.733921847536281e-09,5.723297442239385e-05,0.0030968475108677385,7.989370965758397e-13,7.062932963493611e-07,3.6555289698624835e-05,7176.937799122442,0.3595102725736368,4.859311672729968e-13,0.3595102725736369,0.004244001024628866
Lang_L10.mlp.down_proj,Base->Stage2,Lang,3.821655345416095e-05,7.935021619854426e-09,5.8703914502578384e-05,0.00364307400648484,6.182542298685923e-09,5.977002540183524e-05,0.003215714505681066,8.731946640769581e-13,7.384559402242625e-07,3.821637352840025e-05,7080.371139488583,0.3733084465359713,5.023223837663155e-13,0.37330844653597134,0.0044368497623541335
Lang_L11.self_attn.q_proj,Base->Stage1,Lang,2.7139947290357296e-05,1.110288361672048e-09,1.576750943019841e-05,0.001214806956476756,5.541651520914148e-13,5.933905712074708e-07,2.713994621294946e-05,5.541651520919299e-13,5.933905712076244e-07,2.7139946212962067e-05,0.9999999999990705,3.1279876143569833e-13,1.7419309546579262e-13,1.7456347535567272e-13,0.0015245776838455263
Lang_L11.self_attn.q_proj,Stage1->Stage2,Lang,7.512204337334753e-05,8.382586592756026e-09,5.92416582016822e-05,0.003337925881047664,4.245765777406175e-12,1.640622511037829e-06,7.51217472786571e-05,4.245765777411513e-12,1.640622511038732e-06,7.512174727870438e-05,0.9999999999987426,3.2643303025934215e-13,1.7999609788962692e-13,1.8090180048724656e-13,0.004219956443289461
Lang_L11.self_attn.q_proj,Base->Stage2,Lang,7.733753078855979e-05,9.047261190240622e-09,6.23291409539992e-05,0.0034677376114416836,4.499889159286349e-12,1.6893091508312337e-06,7.733722289139105e-05,4.499889159286002e-12,1.6893091508312392e-06,7.733722289138803e-05,1.0000000000000773,3.1279787496365245e-13,1.7419264681612412e-13,1.7456182190321757e-13,0.004344410558447474
Lang_L11.self_attn.k_proj,Base->Stage1,Lang,2.807108347844418e-05,1.0335950653683339e-09,1.4912450382875697e-05,0.001088834646545549,8.694037552732142e-10,1.908683585789295e-05,0.0009986135942179073,6.869834398194756e-13,6.478420945344191e-07,2.807112719742923e-05,1265.5381554782089,0.021341589068386537,4.8288845321516905e-14,0.021341589068386544,0.0006001476265853871
Lang_L11.self_attn.k_proj,Stage1->Stage2,Lang,7.629736379184184e-05,7.877292245892184e-09,5.612174406577353e-05,0.0030058946185435374,6.4802831853310976e-09,5.947835441841733e-05,0.002726354117391567,5.075111979879021e-12,1.770702708869528e-06,7.629710974371324e-05,1276.8749164595918,0.058264611887822726,4.818882367242479e-14,0.05826461188782271,0.0016312021057204446
Lang_L11.self_attn.k_proj,Base->Stage2,Lang,8.333208316703104e-05,8.558768133078701e-09,5.9407727088234275e-05,0.0031332200889602705,7.00827508081529e-09,6.236867261272288e-05,0.0028352466232093865,6.054139085434543e-12,1.9198789668299777e-06,8.333193547941006e-05,1157.6006071079985,0.06058923165033017,4.828764479431767e-14,0.06058923165033018,0.0017816039045826953
Lang_L11.self_attn.v_proj,Base->Stage1,Lang,2.7781972944815484e-05,1.0603786722252251e-09,1.5389235245688582e-05,0.001217256810885236,8.97530191587045e-10,1.9550216981092908e-05,0.0011198922893555531,5.5236121585369e-13,5.858334423579374e-07,2.778198737759366e-05,1624.8971973890066,0.021685814611530078,4.477236755451729e-14,0.02168581461153009,0.0005381415772243393
Lang_L11.self_attn.v_proj,Stage1->Stage2,Lang,8.366524245583744e-05,7.308555969040553e-09,5.434710019613931e-05,0.003195683288010458,6.051900533592812e-09,5.759954792201702e-05,0.0029079961934498667,5.0094114658712075e-12,1.7623482385802063e-06,8.366451458810557e-05,1208.1060968586858,0.05630547881678708,4.684597864228998e-14,0.05630547881678709,0.0016206092430375327
Lang_L11.self_attn.v_proj,Base->Stage2,Lang,8.696729195104558e-05,7.956066765117312e-09,5.754237118127392e-05,0.003334242265499971,6.5525852699735234e-09,6.043304780639395e-05,0.003025897994666515,5.4126370082944794e-12,1.8308972974593726e-06,8.696658053544919e-05,1210.6086663362341,0.05858837222961371,4.477299905582034e-14,0.05858837222961371,0.001684571349573741
Lang_L11.self_attn.o_proj,Base->Stage1,Lang,2.7828719055956842e-05,1.0492747287503516e-09,1.540574476260187e-05,0.0012465195223305056,5.229714084310213e-13,5.765234112147057e-07,2.782873408768008e-05,5.229714084309284e-13,5.765234112147053e-07,2.782873408767763e-05,1.0000000000001776,2.996525801435455e-13,1.6729695833832036e-13,1.6704346214988906e-13,0.0014810472883292683
Lang_L11.self_attn.o_proj,Stage1->Stage2,Lang,7.04700905200829e-05,6.922558412583839e-09,5.3015222747853155e-05,0.0032017431951878493,3.3535184711366784e-12,1.4586898885117062e-06,7.046988001509846e-05,3.3535184711368553e-12,1.4586898885116982e-06,7.046988001510029e-05,0.9999999999999473,2.9811493482185504e-13,1.652426414917774e-13,1.6640482349018274e-13,0.003750423434435529
Lang_L11.self_attn.o_proj,Base->Stage2,Lang,7.292377596458147e-05,7.535918901105875e-09,5.61322443747448e-05,0.003340575477405167,3.5911191061859967e-12,1.5099741459877705e-06,7.292359751977165e-05,3.5911191061897195e-12,1.5099741459886082e-06,7.292359751980949e-05,0.9999999999989634,2.9965349807044253e-13,1.67297141355351e-13,1.6704543446944411e-13,0.003881010851771477
Lang_L11.mlp.gate_proj,Base->Stage1,Lang,1.0099090614484758e-05,1.0102783689772618e-09,1.4169896868168156e-05,0.0010805828950343937,8.270480351151456e-10,1.8775479071262202e-05,0.0009776939517084995,8.82448917643407e-14,2.3497110880600414e-07,1.0099092471725694e-05,9372.191620153942,0.1365403743703988,0.13654037437039887,5.471571980936948e-13,0.001410470391739486
Lang_L11.mlp.gate_proj,Stage1->Stage2,Lang,2.966261503814375e-05,8.355706321042308e-09,5.749248642545845e-05,0.003107618412251809,6.806063213293845e-09,6.137984640244891e-05,0.002804684997590565,7.612788217377853e-13,6.898608584435258e-07,2.966251537447643e-05,8940.302841680947,0.3916866761007515,0.3916866761007516,5.353110105243694e-13,0.004142772270874201
Lang_L11.mlp.gate_proj,Base->Stage2,Lang,3.021338313660515e-05,8.923290015047452e-09,6.012937043038034e-05,0.0032114310814686073,7.269436791064962e-09,6.377822308656007e-05,0.0028985879642080955,7.898120455044502e-13,7.026328141399277e-07,3.0213287178628625e-05,9204.008513724297,0.4048010202163416,0.40480102021634146,5.471573042404508e-13,0.004219695017614163
Lang_L11.mlp.up_proj,Base->Stage1,Lang,1.2598443980698259e-05,1.0231182785327415e-09,1.4956183008253897e-05,0.0012499845167107855,8.039171226254261e-10,1.917831344049722e-05,0.001108019366102817,1.0393232448296538e-13,2.5583790180382977e-07,1.2598447542069546e-05,7735.005703227479,0.13461580030543352,0.13461580030543355,5.243678458367036e-13,0.0015307155951242441
Lang_L11.mlp.up_proj,Stage1->Stage2,Lang,3.5992755575086686e-05,7.470334589007626e-09,5.5610590999296605e-05,0.00337761440875403,5.757076852700983e-09,5.72691601974023e-05,0.0029651116775252628,8.482947336929304e-13,7.308683851612362e-07,3.599261717137176e-05,6786.646933004486,0.3602324213608752,0.3602324213608751,5.131755614425592e-13,0.004373131855038351
Lang_L11.mlp.up_proj,Base->Stage2,Lang,3.772384657953074e-05,8.040775677442568e-09,5.84108943970077e-05,0.003504201045425192,6.165398011276787e-09,5.9614037213234476e-05,0.003068460949959819,9.318559058117176e-13,7.660181233025902e-07,3.772371218303933e-05,6616.256840596246,0.3727869358705891,0.37278693587058914,5.243680383714119e-13,0.004583461287421023
Lang_L11.mlp.down_proj,Base->Stage1,Lang,1.3024052016738038e-05,1.0722754808543327e-09,1.5578636575549887e-05,0.001302777597989734,8.490258908445478e-10,1.9741697335838853e-05,0.0011592512194855912,1.0716629081242616e-13,2.5990582954933127e-07,1.302405417494039e-05,7922.508882299596,0.13834125620094725,4.892861031401747e-13,0.13834125620094723,0.001554348098699584
Lang_L11.mlp.down_proj,Stage1->Stage2,Lang,3.6100579291001985e-05,7.539248237172938e-09,5.627937889766655e-05,0.0034544530026090385,5.874469518944566e-09,5.786449782123408e-05,0.0030492960720781485,8.233683201527902e-13,7.198024420706728e-07,3.610042739158766e-05,7134.68003949248,0.3638892967091262,4.922659278782807e-13,0.36388929670912606,0.004308402439763422
Lang_L11.mlp.down_proj,Base->Stage2,Lang,3.7657247504715415e-05,8.149920973120642e-09,5.926725602390859e-05,0.0035916331037594497,6.325564682439312e-09,6.040211757084587e-05,0.0031642072222899387,8.959073526158823e-13,7.508951641066351e-07,3.765709529549142e-05,7060.512076354596,0.37760144103204546,4.892885310029318e-13,0.37760144103204557,0.004494182838491977
